2.11737,0,0
2.13398,0,0
2.15069,0,0
2.16744,0,0
2.18424,0,0
2.20087,0,0
2.21756,0,0
2.2342,0,0
2.25072,0,0
2.26738,0,0
2.28405,0,0
2.30079,0,0
2.3175,0,0
2.33413,0,0
2.35069,0,0
2.36745,0,0
2.38407,0,0
2.40089,0,0
2.41806,0,0
2.43424,0,0
2.45077,0,0
2.4675,0,0
2.48412,0,0
2.50071,0,0
2.5175,0,0
2.53415,0,0
2.55087,0,0
2.56749,0,0
2.58415,0,0
2.60075,0,0
2.61794,0,0
2.63455,0,0
2.65101,0,0
2.66753,0,0
2.68434,0,0
2.70081,0,0
2.71806,0,0
2.73425,0,0
2.75091,0,0
2.76758,0,0
2.7842,0,0
2.80136,0,0
2.81829,0,0
2.8347,0,0
2.85122,0,0
2.8677,0,0
2.88439,0,0
2.90094,0,0
2.91761,0,0
2.93429,0,0
2.95098,0,0
2.96768,0,0
2.98431,0,0
3.00106,0,0
3.01878,0,0
3.03487,0,0
3.05115,0,0
3.06809,0,0
3.08457,0,0
3.10105,0,0
3.11784,0,0
3.13446,0,0
3.15121,0,0
3.16781,0,0
3.18452,0,0
3.20109,0,0
3.2179,0,0
3.23503,0,0
3.25125,0,0
3.26811,0,0
3.28455,0,0
3.30113,0,0
3.31782,0,0
3.33437,0,0
3.35107,0,0
3.36785,0,0
3.38486,0,0
3.40115,0,0
3.41789,0,0
3.43448,0,0
3.45134,0,0
3.46798,0,0
3.48469,0,0
3.50122,0,0
3.51793,0,0
3.53442,0,0
3.55114,0,0
3.56786,0,0
3.58464,0,0
3.60118,0,0
3.61793,0,0
3.6345,0,0
3.65137,0,0
3.6681,0,0
3.68557,0,0
3.70126,0,0
3.71798,0,0
3.73467,0,0
3.75121,0,0
3.76794,0,0
3.7847,0,0
3.80123,0,0
3.81802,0,0
3.83455,0,0
3.85138,0,0
3.8682,0,0
3.88493,0,0
3.90131,0,0
3.91801,0,0
3.93465,0,0
3.95139,0,0
3.96815,0,0
3.98472,0,0
4.00136,0,0
4.01815,0,0
4.03477,0,0
4.05192,0,0
4.06873,0,0
4.0852,0,0
4.10177,0,0
4.1182,0,0
4.13475,0,0
4.15169,0,0
4.16817,0,0
4.18472,0,0
4.20176,0,0
4.2182,0,0
4.23474,0,0
4.25152,0,0
4.26861,0,0
4.2852,0,0
4.30164,0,0
4.31834,0,0
4.33508,0,0
4.35156,0,0
4.36837,0,0
4.3849,0,0
4.40156,0,0
4.41828,0,0
4.43492,0,0
4.45156,0,0
4.46816,0,0
4.48499,0,0
4.50193,0,0
4.51837,-0.105899,-0.0353099
4.53492,-0.278451,-0.0353099
4.55161,-0.529435,-0.0353099
4.56836,-0.764733,-0.0353099
4.585,-0.984344,-0.0353099
4.60168,-1.00003,-0.0353099
4.61838,-1.00003,-0.0353099
4.63499,-1.00003,-0.0353099
4.65166,-1.00003,-0.0353099
4.66832,-1.00003,-0.0353099
4.68489,-1.00003,-0.0353099
4.70176,-1.00003,-0.0353099
4.71884,-1.00003,-0.0353099
4.7351,-1.00003,-0.0353099
4.75177,-1.00003,-0.0353099
4.76842,-1.00003,-0.0353099
4.78504,-1.00003,-0.0353099
4.80171,-1.00003,-0.0353099
4.81855,-1.00003,-0.0353099
4.83504,-1.00003,-0.0353099
4.85173,-1.00003,-0.0353099
4.86837,-1.00003,-0.0353099
4.88508,-1.00003,-0.0353099
4.90192,-1.00003,-0.0353099
4.91845,-1.00003,-0.0353099
4.93527,-1.00003,-0.0353099
4.95184,-1.00003,-0.0353099
4.96842,-1.00003,-0.0353099
4.98512,-1.00003,-0.0353099
5.00182,-1.00003,-0.0353099
5.01844,-1.00003,-0.0353099
5.03496,-1.00003,-0.0353099
5.05174,-1.00003,-0.0353099
5.06844,-1.00003,-0.0353099
5.08515,-1.00003,-0.0353099
5.10225,-1.00003,-0.0353099
5.11884,-1.00003,-0.0353099
5.13536,-1.00003,-0.0353099
5.15196,-1.00003,-0.0353099
5.16861,-1.00003,-0.0353099
5.18529,-1.00003,-0.0353099
5.20183,-1.00003,-0.0353099
5.21869,-1.00003,-0.0353099
5.23528,-1.00003,-0.0353099
5.25188,-1.00003,-0.0353099
5.26855,-1.00003,-0.0353099
5.28535,-1.00003,-0.0353099
5.30196,-1.00003,-0.0353099
5.31889,-1.00003,-0.0353099
5.33558,-1.00003,-0.0353099
5.35218,-1.00003,-0.0353099
5.36881,-0.741203,-0.0353099
5.38528,-0.490219,-0.0353099
5.40191,-0.239235,-0.0353099
5.41853,0,0
5.43563,0.223518,-0.0353099
5.45197,0.474502,-0.0353099
5.46879,0.835292,-0.0666829
5.48528,0.97647,-0.105899
5.50197,1,-0.129429
5.51954,1,-0.137272
5.53586,1,-0.137272
5.55243,1,-0.137272
5.56895,1,-0.0509964
5.58551,1,-0.00393689
5.60203,1,0.00390637
5.61871,1,0.00390637
5.63535,1,0.00390637
5.65204,1,0.00390637
5.66896,1,0.00390637
5.68541,1,0.00390637
5.70215,1,0.00390637
5.71868,1,0.00390637
5.73585,1,0.00390637
5.75272,1,0.00390637
5.7693,1,0.00390637
5.78608,1,0.00390637
5.80239,1,0.00390637
5.81919,1,0.00390637
5.83555,1,0.00390637
5.85222,1,0.00390637
5.86872,1,0.00390637
5.88536,1,0.00390637
5.90205,1,0.00390637
5.91882,1,0.00390637
5.93555,1,0.00390637
5.95208,1,0.00390637
5.96891,1,0.00390637
5.98566,1,0.00390637
6.00229,1,0.00390637
6.0188,1,0.00390637
6.03549,1,0.00390637
6.05221,1,0.00390637
6.06884,1,0.00390637
6.08556,1,0.00390637
6.1022,1,0.00390637
6.11882,1,0.00390637
6.13562,1,0.00390637
6.1522,1,0.00390637
6.16899,1,0.00390637
6.18576,1,0.00390637
6.2024,1,0.00390637
6.21898,1,0.00390637
6.23572,1,0.00390637
6.25224,0.929411,0.00390637
6.26897,0.701956,0.00390637
6.28566,0.317637,0.00390637
6.30227,0,0
6.31898,-0.411786,0.00390637
6.3357,-0.66277,0.00390637
6.35237,-0.898068,0.0117496
6.36902,-1.00003,0.0117496
6.38576,-1.00003,0.0117496
6.40249,-1.00003,0.0117496
6.41914,-1.00003,0.0117496
6.43578,-1.00003,0.0117496
6.45231,-1.00003,0.0117496
6.46896,-1.00003,0.0117496
6.48569,-1.00003,0.0195929
6.50243,-1.00003,0.0195929
6.51903,-1.00003,0.0195929
6.53576,-1.00003,0.0195929
6.5524,-1.00003,0.0195929
6.56915,-1.00003,0.0195929
6.58581,-1.00003,0.0195929
6.60254,-1.00003,0.0195929
6.61926,-1.00003,0.0195929
6.63583,-1.00003,0.0195929
6.6524,-1.00003,0.0195929
6.66901,-1.00003,0.0195929
6.68602,-1.00003,0.0195929
6.70253,-1.00003,0.0195929
6.71912,-1.00003,0.0195929
6.73573,-1.00003,0.0195929
6.75241,-1.00003,0.0195929
6.76903,-1.00003,0.0195929
6.78615,-1.00003,0.0195929
6.80273,-1.00003,0.0274361
6.8195,-1.00003,0.0274361
6.83601,-1.00003,0.0274361
6.85261,-1.00003,0.0274361
6.86916,-1.00003,0.0274361
6.88587,-1.00003,0.0274361
6.90243,-1.00003,0.0274361
6.9192,-1.00003,0.0274361
6.9361,-1.00003,0.0274361
6.95255,-1.00003,0.0274361
6.96925,-1.00003,0.0274361
6.98587,-1.00003,0.0274361
7.00305,-0.772576,0.0274361
7.01958,-0.521592,0.0274361
7.03634,-0.152959,0.0274361
7.05285,0,0
7.06949,0,0
7.08588,0,0
7.10253,0,0
7.11927,0,0
7.13601,0,0
7.15266,0,0
7.16978,0,0
7.18612,0,0
7.20259,0,0
7.2198,0,0
7.23612,0,0
7.25286,0,0
7.26961,0,0
7.28599,0,0
7.30265,0,0
7.31929,0,0
7.3361,0,0
7.35275,0,0
7.36942,0,0
7.38605,0,0
7.40273,0,0
7.41947,0,0
7.43611,0,0
7.45291,0,0
7.46957,0,0
7.48599,0,0
7.50269,0,0
7.51935,0,0
7.5362,0,0
7.55267,0,0
7.56941,0,0
7.58609,0,0
7.60265,0,0
7.6194,0,0
7.63622,0,0
7.65294,0,0
7.66959,0,0
7.6864,0,0
7.70291,0,0
7.71957,0,0
7.7363,0,0
7.75287,0,0
7.78496,0,0
7.78827,0,0
7.80297,0,0
7.82005,0,0
7.83674,0,0
7.85359,0,0
7.87004,0,0
7.88627,0,0
7.90302,0,0
7.91962,0,0
7.93636,0,0
7.95308,0,0
7.96973,0,0
7.98641,0,0
8.00305,0,0
8.01996,0,0
8.03676,0,0
8.05367,0,0
8.06989,0,0
8.0863,0,0
8.10292,0,0
8.12271,0,0
8.13638,0,0
8.15307,0,0
8.16969,0,0
8.18636,0,0
8.20292,0,0
8.21972,0,0
8.23706,0,0
8.25358,0,0
8.27036,0,0
8.28688,0,0
8.30369,0,0
8.31974,0,0
8.33641,0,0
8.3529,0,0
8.36968,0,0
8.38627,0,0
8.40311,0,0
8.41969,0,0
8.43656,0,0
8.45356,0,0
8.47011,0,0
8.48667,0,0
8.50336,0,0
8.51977,0,0
8.53648,0,0
8.55307,0,0
8.56978,0,0
8.58651,0,0
8.60306,0,0
8.61974,0,0
8.63647,0,0
8.6531,0,0
8.67083,0,0
8.68672,0,0
8.70337,0,0
8.71992,0,0
8.73649,0,0
8.7531,0,0
8.76975,0,0
8.78661,0,0
8.80313,0,0
8.81995,0,0
8.83657,0,0
8.8532,0,0
8.87003,0,0
8.88691,0,0
8.90337,0,0
8.91992,0,0
8.93669,0,0
8.95324,0,0
8.96992,0,0
8.98661,0,0
9.00326,0,0
9.0201,0,0
9.03669,0,0
9.05321,0,0
9.07004,0,0
9.08695,0,0
9.10347,0,0
9.12,0,0
9.1366,0,0
9.15323,0,0
9.16991,0,0
9.18656,0,0
9.20334,0,0
9.22011,0,0
9.2368,0,0
9.25339,0,0
9.27,0,0
9.28681,0,0
9.30384,0,0
9.32026,0,0
9.33713,0,0
9.35337,0,0
9.37004,0,0
9.38668,0,0
9.40347,0,0
9.42004,0,0
9.43683,0,0
9.45344,0,0
9.47016,0,0
9.48674,0,0
9.50383,0,0
9.52075,0,0
9.537,0,0
9.55361,0,0
9.57017,0,0
9.58682,0,0
9.60337,0,0
9.62008,0,0
9.63677,0,0
9.6534,0,0
9.67013,0,0
9.68682,0,0
9.70385,0,0
9.72026,0,0
9.73745,0,0
9.75373,0,0
9.77062,0,0
9.78722,0,0
9.80378,0,0
9.82035,0,0
9.83691,0,0
9.85348,0,0
9.87019,0,0
9.88691,0,0
9.90364,0,0
9.92028,0,0
9.93746,0,0
9.95405,0,0
9.9707,0,0
9.98715,0,0
10.0044,0,0
10.0207,0,0
10.0371,0,0
10.0536,0,0
10.0703,0,0
10.087,0,0
10.1037,0,0
10.1203,0,0
10.1372,0,0
10.1537,0,0
10.1706,0,0
10.1874,0,0
10.2037,0,0
10.2203,0,0
10.237,0,0
10.2536,0,0
10.2704,0,0
10.2871,0,0
10.3038,0,0
10.3205,0,0
10.3374,0,0
10.3541,0,0
10.3707,0,0
10.3873,0,0
10.4038,0,0
10.4204,0,0
10.4371,0,0
10.4537,0,0
10.4704,0,0
10.487,0,0
10.5037,0,0
10.5204,0,0
10.5372,0,0
10.5542,0,0
10.5707,0,0
10.5873,0,0
10.6039,0,0
10.6205,0,0
10.6372,0,0
10.6538,0,0
10.6705,0,0
10.6871,0,0
10.7041,0,0
10.7208,0,0
10.7372,0,0
10.7544,0,0
10.7709,0,0
10.7873,0,0
10.8041,0,0
10.8207,0,0
10.8373,0,0
10.854,0,0
10.8707,0,0
10.8873,0,0
10.904,0,0
10.9207,0,0
10.9373,0,0
10.9544,0,0
10.9712,0,0
10.9874,0,0
11.0041,0,0
11.0208,0,0
11.0375,0,0
11.054,0,0
11.0707,0,0
11.0874,0,0
11.104,0,0
11.1207,0,0
11.1376,0,0
11.1541,0,0
11.1708,0,0
11.1881,0,0
11.2042,0,0
11.2207,0,0
